packet_rate,failed_auth_ratio,connection_burst,destination_change_rate,port_scan_score,protocol_deviation,retransmission_rate,payload_irregularity,device_behavior_shift,request_frequency,reference_network_threat,reference_device_trust,reference_destination_trust,reference_anomaly
0.3944127810752269,0.25683393075052846,0.20261561458216715,0.31164008414111294,0.2486129436976262,0.23045661903148024,0.13608127181450205,0.1789617130321856,0.28316978800134157,0.36970475931001384,0.3339951580639639,0.7062676137898494,0.4565999110005095,0
0.24792636953667474,0.33762499739521523,0.28956012875295384,0.4998715530375892,0.4640580419193828,0.26172163584705455,0.25718163506702507,0.41128764470812723,0.4518508399592474,0.3331130151946636,0.4011287191379575,0.3796732854721387,0.4145901212142467,0
0.5425531933620295,0.2883727555212274,0.31333205721772134,0.2125060142110844,0.1986179141078246,0.2554393082297912,0.4789927303278704,0.3223408898315313,0.24778840769785526,0.42392019120384555,0.3074186006555789,0.7106064459214327,0.5840132109719542,0
0.38560100359654764,0.5473120400051963,0.35539360156249117,0.3443068221681823,0.2870104609601815,0.3622007369523657,0.2706217485759083,0.184934267677169,0.32446933856721233,0.5181170118579227,0.3844937763677761,0.6370576593964455,0.5905831722758272,0
0.5459924166568595,0.5677182585483495,0.4892565814160119,0.6264382213374248,0.5659725637979599,0.4220798002079883,0.5581310129389156,0.4086796723725666,0.33326532723588814,0.41353584168102253,0.6275782165673579,0.7361015080413529,0.4912134685707401,0
0.3744533280217955,0.47448171457272537,0.4810928203473295,0.6291247865080707,0.7124485686764759,0.6907985166315836,0.5437911142974092,0.4412331686259163,0.36119544781266966,0.3972479669102492,0.8304351976580213,0.7043387162358163,0.2489889021601318,1
0.40054519677648454,0.20149863450563718,0.06492258822348715,0.20498989421426578,0.1907722304507354,0.1676343855846913,0.3934680100428505,0.21406591357348692,0.2975604912478605,0.3604003515677151,0.3021988417774489,0.7348467724288199,0.6571679079393322,0
0.4810225752525164,0.3572473231010565,0.3660699273960511,0.3270197824707304,0.36237546691795053,0.3966180980422858,0.41790034593492503,0.3518968658766244,0.23060870175783696,0.45050703945058745,0.4472067092621094,0.7711681152678757,0.9328516257743767,0
0.5841494768286103,0.3279986879408012,0.456872368277757,0.17093454877285819,0.1733492511848016,0.2765979395180875,0.24499683205650552,0.24494618258964457,0.4542690667788163,0.5748799811207838,0.2703363096025117,0.498585000473717,0.8999861113164018,0
0.2871365516979688,0.47122515857157815,0.19872511729344378,0.40508369717660714,0.4012627712138875,0.47321335731386766,0.39415420378694904,0.28939368078675404,0.6135087847159949,0.4975356991408398,0.4919213425189715,0.2376249151985238,0.6113426137544956,0
0.35828846916123513,0.34990864130064875,0.4543453177100236,0.40584845095849625,0.4108409841025528,0.4361215488693822,0.24628071699607332,0.36335545813456044,0.4837051371339714,0.4043350936791668,0.5236409295691004,0.5481241358013016,0.5774936487347186,0
0.3197403971177327,0.11425066849395524,0.21998069586578575,0.030583917064003374,0.15623764858546021,0.2155552768634678,0.22582882577208813,0.047352854271077466,0.09071484921279979,0.3074676466648632,0.0605223470719634,0.8788783701294438,0.7412372651175624,0
0.3575595277569283,0.5761809055564314,0.3154482366519684,0.5647874894493254,0.5444013353361667,0.6283111033579646,0.38382423309842395,0.35313794961085443,0.43603881637670167,0.322473792138578,0.731832973602928,0.6970398139338021,0.5333816773391572,1
0.65237999802164,0.35209983528121924,0.5095593155480963,0.4488224328138584,0.3064162523805979,0.12191446149978305,0.40312338726215324,0.29747771789736066,0.1871261419628739,0.7811739764978956,0.3601672595884707,0.8382512764840806,0.4509949891526859,0
0.45632229923611195,0.3487515705034873,0.2274871929540071,0.3035561055413865,0.41354184881884093,0.45653763867419134,0.5102991459172616,0.4242944093675618,0.3816448879573425,0.4104631467858955,0.4796182368385502,0.5779818660122269,0.8989769328814861,0
0.5185552159676113,0.5523739811421792,0.44839152124440645,0.5381235611048387,0.6103257623128546,0.4781455260278372,0.45136653600789245,0.4663511486811728,0.6576205536502058,0.3138332218672143,0.6591201537769492,0.4892095728806363,0.4011442552754213,0
0.7055214884943704,0.6126418123882039,0.5940942739048884,0.3696758857126219,0.5864091447641617,0.5804800974816464,0.49728289156876354,0.3532859974536464,0.541037047442606,0.5104142941414851,0.6889982518472956,0.4772021691564127,0.8631354926117607,0
0.5513353180256588,0.5490253192607351,0.7247292324271675,0.34224824660162534,0.3995763602382392,0.3697198886032691,0.3870714222045784,0.31912559290444803,0.2930168720643422,0.5829695275244557,0.4741434961902879,0.7491945353610387,0.6217227758524351,0
0.5405102793154325,0.3511368016892632,0.43197666638377996,0.259066462677243,0.12670936038705458,0.2687054353508104,0.4138449272309432,0.4495055022042664,0.2663952174152829,0.6581027064292585,0.2626502177109954,0.4458704130985503,0.4588308314747271,0
0.34403423067192485,0.4571329855105592,0.2565430469172827,0.43923199286410736,0.5470966791232514,0.5244652121243181,0.5168699285345588,0.5179123658579563,0.40892785183205815,0.4636319508102731,0.5879362134056416,0.5115913373260278,0.4366134852780732,0
0.537859810913869,0.655205565767332,0.34447299717983904,0.6235370301740673,0.6929813970636418,0.6784150862305213,0.5232692629751129,0.6470522984829311,0.7178324498306854,0.3624895695883909,0.9423708535310232,0.4131119326123941,0.4982278005604998,1
0.6367584839593512,0.44785095305678246,0.5743392449720907,0.315058337234225,0.47489488434393035,0.46560942490514634,0.4764086336127846,0.5420833158875689,0.3889847001437038,0.7064287692245872,0.6561613512945008,0.8415296282710212,0.7738431205870542,0
0.40341325267302003,0.171325669035504,0.1836872615212254,0.33622875608128466,0.32482242438360454,0.2850360610961786,0.3241350053418054,0.24833974219665758,0.20160037248832488,0.308796171188537,0.2395551961450229,0.858741455769899,0.5747142407489401,0
0.49967172995741027,0.25630755132993427,0.0,0.054204866263405815,0.039587773687860914,0.1174362662487985,0.43533115713143533,0.09632208366844047,0.2703893436756598,0.5676207856757794,0.0897698092517935,0.7198051813444355,0.7237906849659232,0
0.4483829505281797,0.38343537731882255,0.40701564144812596,0.23944602729933342,0.2929459162570811,0.3008291551369725,0.3579217212913843,0.24913821959645396,0.2871577289260165,0.4824426883700577,0.4301557609952103,0.5837810292213371,0.740245226818842,0
0.49479297592237287,0.6469921456210213,0.35252029056792905,0.5348967656123874,0.5943323082010127,0.5277739837799253,0.4741849597871558,0.5629587211928271,0.6870359808275849,0.41673841692584374,0.8342482657589908,0.4652465807542771,0.4851099897061507,1
0.5296439886016303,0.33493821167311105,0.6461907665500846,0.3199823709308028,0.3621959224919161,0.3522874635463709,0.33665545569119804,0.3507531265689554,0.3032418941823296,0.4653659683052795,0.5708892134381669,0.8709108713626712,0.7697419102932108,0
0.38559461029970077,0.46432244680799456,0.2757418305298233,0.3229708407904437,0.44602040296706225,0.44706633945936036,0.384291610979402,0.27957602724862374,0.4230662572576814,0.3467095289081667,0.5733988393168391,0.3923178199156777,0.6328705914072685,0
0.33171234790706683,0.3796153971103993,0.2602569882890858,0.49344754140700514,0.3804656698756274,0.20453918213855143,0.4178660714356955,0.3695490864278277,0.3625869301600735,0.3634256012142179,0.3628444756748643,0.5010788959677219,0.462800136825684,0
0.6040000695005657,0.20483353631600476,0.2965682597340285,0.09836198802832824,0.26843265222132684,0.2003905514902865,0.3356856316464941,0.28611117941326175,0.21781179532884015,0.4485416919306406,0.1216019259651775,0.8040221268616067,0.6472997653918277,0
0.4856430203708383,0.2640839206358352,0.39774746095927654,0.4328109285644325,0.33214743825880466,0.15666660344946087,0.47868670072360764,0.4424034402406565,0.20421547461490794,0.5788677612915981,0.4123504138880419,0.8807577213849035,0.5153278693089356,0
0.3629214954973588,0.48401373566332007,0.4701256444162049,0.41599994531629386,0.41831330544810486,0.30639058704775973,0.3959918087887107,0.2637741997364276,0.12241521929435711,0.30764082025800454,0.5506272693010097,0.8496473375652698,0.3149117816282799,1
0.34989419938699273,0.23802998975910267,0.2183677078672992,0.1413205096317367,0.11080816585199606,0.1937442165291848,0.17817503170981197,0.18045550084639314,0.17174306127713684,0.40613457989009266,0.1389251825835161,0.8548674476055083,0.722878242631342,0
0.5603976844825338,0.5053283041750685,0.4913487512756978,0.6076050412154865,0.636007672100657,0.6509583720936811,0.507549038107273,0.22200601803369083,0.37153212343183384,0.6823077309793313,0.6290168693192926,0.6846590216310395,0.176525821391037,1
0.47251326689014644,0.4997015863240733,0.2759320834825969,0.15529899490872973,0.41149525302867035,0.3253855039949594,0.47044367010735155,0.35352131616934346,0.4038624001455291,0.38303730817056747,0.4740074997497722,0.6596139109378235,0.8792432269411927,0
0.584157862641077,0.5125974823505834,0.4468779615173605,0.32072373414726235,0.5893120431169376,0.6227251064187553,0.4935082295100395,0.4613297779824779,0.5480522064048766,0.6420355560676073,0.5561923675404346,0.3773390940068065,0.5412745492502307,0
0.6764023567912556,0.36635375878547144,0.7347657318393102,0.33997820916137217,0.487693401209958,0.5730003399979504,0.5818808463060878,0.4212747217316213,0.46420475191743815,0.7223117172897235,0.6038195087628062,0.7594708354722131,0.8808007750062834,0
0.650083081430544,0.2913334122456656,0.3981569465600976,0.19905053997982902,0.3656251361735489,0.22888283661880257,0.5534065109722315,0.35539467391304497,0.1815847002700503,0.46081173123555774,0.4285232707340123,0.9384403187055776,0.9301532339074284,0
0.3177012832592928,0.20299513251217566,0.3247865391689053,0.3750511938140042,0.19647640728802088,0.12754503498553746,0.2996785306607934,0.3345811242646013,0.32785014573337495,0.2467515365301037,0.3407184644587968,0.7445571690141879,0.8500488541062491,0
0.3717165256055573,0.24588856073736273,0.2581818796180558,0.1336665104036803,0.2345076394686425,0.30307766894261345,0.38533383807607624,0.3381424546526919,0.1158414127296429,0.4016952913811527,0.1412361685312652,0.6131238705091555,0.8351876950823707,0
0.46514099242575724,0.3214996355559542,0.26051398182600505,0.3287659089327025,0.44520633623128075,0.3089451613532732,0.34165254577320736,0.12076445964490215,0.2400763657204617,0.5010379455245898,0.3799386215050511,0.7437015097174542,0.5883731815709772,0
0.39146620785961905,0.48413047039111645,0.5179642084334594,0.17995314046425226,0.44753940070690756,0.38990460572647617,0.46885482285869706,0.47048297790926963,0.2906784835246293,0.4402831563092043,0.5074298034751489,0.6210727669043906,0.6958173195593265,0
0.43079605118985065,0.3537810726078726,0.3208809146746465,0.33093860872689673,0.3384500723959414,0.2692986312778009,0.41628096275092974,0.3842635276734748,0.37660432546561456,0.40866067894456787,0.4569643544001894,0.7420787055139632,0.7226245541800802,0
0.569198110184319,0.5630405029652481,0.48212655024280293,0.626295786964373,0.7073139865107578,0.6271954586565428,0.3118325282460948,0.5305806431305711,0.4696263028439977,0.4949026509789483,0.7465387795240948,0.7136021661849921,0.6043020441353637,1
0.30476842415318994,0.644560087930793,0.5324603810561861,0.5115057667343225,0.5374015858609557,0.5759328395762039,0.49333900774514744,0.402838448594753,0.5160900993188838,0.4405546856666158,0.8522259503079257,0.4326511518065346,0.6856704978297399,1
0.5465011041302629,0.3038874764035123,0.29130330807258037,0.26894372300512903,0.025119294742616344,0.18947721618460334,0.40079717634819106,0.128071080640984,0.11913499516872358,0.531098668936283,0.2636795670262857,0.7928262966509059,0.877775385164682,0
0.3856057140289021,0.5181358511987705,0.6076069561300403,0.6528031053237672,0.6974956742199219,0.5073987374762118,0.5510651474865627,0.3029202001734168,0.48532807801603256,0.6155858962767122,0.8565325003182707,0.7836351264052772,0.3940579713784521,1
0.4299067792451624,0.36101280880885067,0.4226162167897774,0.3490398669538114,0.2296142768327695,0.44317833652907157,0.38865703382078476,0.2760623794987028,0.3216869204469455,0.597391242634951,0.3388001994068553,0.5143230387088163,0.790373753871731,0
0.5654651193782733,0.35801643644525766,0.595913409931108,0.3802435599382023,0.5560979782649658,0.5147829285085865,0.6026954585057585,0.3495956449972965,0.43675819992618,0.5742378582062306,0.5263752307635443,0.6367639250887341,0.6352491444070382,0
0.5076614834066543,0.4109965990776422,0.36528890047589047,0.3894577848865503,0.423662596564262,0.44344017907157457,0.44670691278122365,0.35946041889982266,0.4785262982910815,0.6227749569656056,0.6115314660157689,0.3798936478799142,0.6231217193151628,0
0.3641133364853953,0.5003119935041398,0.5240772968430536,0.5479142834393089,0.6384868720040461,0.45472632793507617,0.4606508821863984,0.2552528521699554,0.48639382275582166,0.319746215539058,0.8666413955337668,0.7633453629708211,0.667756419229683,1
0.46536556871472096,0.23441256531781546,0.35745595856023443,0.2506132716084099,0.31278684527628664,0.14073186397175746,0.31949632478219114,0.414707579278536,0.28414593250758713,0.2612753998258172,0.3831120311064898,0.8130590777168023,0.7661933497618089,0
0.27101195538834094,0.30233496667331566,0.09726037222564399,0.3166128665840745,0.2655891905959148,0.33197889942496095,0.24868970120789186,0.3153933508751009,0.26489402875563983,0.33432885458349926,0.3026228514557901,0.846900121218594,0.646341106868201,0
0.47290637088504484,0.33906064932002916,0.5001012664347287,0.403744033633016,0.4791394809636018,0.49053223903984133,0.3018285973073863,0.3665169797929582,0.49537114790826514,0.47492698254950183,0.4629204841110117,0.3432931748349221,0.6191331280732613,0
0.43515448245693517,0.5392699618951539,0.5338841748291562,0.4995532014350796,0.45047588780713077,0.4358103570752899,0.30714079504050296,0.4510888222554995,0.5969994175122895,0.3196718569484682,0.6426702855045298,0.589381572054656,0.6209344015958775,0
0.6405505633201508,0.48204850936793103,0.7317252855115927,0.5110589332558809,0.454350121919522,0.3856360249121246,0.6759276749921093,0.5127450014520306,0.409146409947457,0.5733769986227284,0.6807469112662059,0.7869473086921666,0.4845698499233704,0
0.5248197136578479,0.5835196681909349,0.49807194548010336,0.573162977589034,0.6693583315833991,0.5955937009407086,0.5870977152863974,0.6218487591929388,0.4697252228090941,0.6231236365424201,0.81513151337125,0.3758420112241688,0.5558709058930624,1
0.39496377728824084,0.28533154945141637,0.3465745821021321,0.18065277201420793,0.2476977293772772,0.3313960441544183,0.4234808510738066,0.4245832096003829,0.1692987741650634,0.43600242792047705,0.3089552353295886,0.7267251391439511,0.6786092838650126,0
0.25245783804897926,0.3768535982053539,0.4960855295370907,0.336625584195339,0.15696508681659702,0.3657031754281751,0.38581293000501127,0.2858558397388557,0.3598647300680313,0.24265604969825738,0.420291786777656,0.2837992631487576,0.3671767639389527,0
0.4432710652005539,0.2741556843652784,0.26082091415493214,0.2632772449536094,0.2963315009612572,0.3349702729622177,0.44834686018815484,0.517617682100767,0.3405947323686208,0.35666912139436485,0.3668761286313551,0.6404082093667209,0.6769803718476982,0
0.558511561067669,0.5135666420800259,0.7082347805353645,0.5307107939896651,0.757497238606169,0.6404357127894328,0.45387596067800656,0.5351729840338103,0.6018477213920782,0.4695109005353078,0.8586622413065794,0.4544842614915499,0.4122348684449709,1
0.5867116954083373,0.4267113263056883,0.4378789405824275,0.12469666538508092,0.28527558826020266,0.2514335165518894,0.49242541211545643,0.37668106205432195,0.3336578506035086,0.3666783698330427,0.3756039670631447,0.5895789571472498,0.6601349306641768,0
0.25667496802316836,0.2996035911940092,0.41987808699606766,0.2692009509660629,0.28014406612633336,0.2944574635721979,0.2646583186799232,0.09716053120608908,0.3212627556320579,0.3643055524125269,0.3785563151404505,0.7458175243790132,0.6157119620911053,0
0.3227210362447543,0.3867685923986408,0.16653711490450007,0.25885421143195503,0.32689755049660973,0.20096151274861024,0.3933614409767081,0.2239144653259164,0.3414815812558629,0.38358941640639627,0.3073068825921956,0.7916691780133958,0.6585887636876517,0
0.704746500528723,0.5262781433774466,0.44737013322092684,0.31522583318159814,0.2877291430712515,0.3613291408939744,0.6371662861187906,0.4788278213573617,0.38908536583879333,0.6773253396123176,0.3797908058419247,0.6390868277426943,0.7092244828249616,0
0.37501240713078987,0.5524244132376196,0.5259776318074348,0.3646823283396785,0.5612340038837177,0.5566427433849975,0.28780060989546974,0.2530962398184128,0.44482370207770483,0.3520996493331678,0.6444111387573093,0.6056061133759684,0.2356181232312478,1
0.4747907910199646,0.5926158641940418,0.5988059918377557,0.6682092091863113,0.7974414681245501,0.7707814216783309,0.3016678686595452,0.47639243821731503,0.5969317683380874,0.3697357261915422,0.8478420353416707,0.3531236606697286,0.298421249508138,1
0.3282300542417635,0.43989692744642817,0.3446401005827907,0.6863513945073894,0.6030280152204398,0.6050089307416274,0.4149901032083456,0.4274129685418996,0.4674980116670305,0.5109869301105013,0.8368307345289718,0.7484083004133102,0.3758117486135341,1
0.33248443318387455,0.4073486156883463,0.5723908029522897,0.41347702935239655,0.47206333288531377,0.38234988349597243,0.4404458892285944,0.1324364352952188,0.4677895380871497,0.3937172386600061,0.5283250361312577,0.4910600164034817,0.5473352923093486,0
0.3372201170145926,0.36089881324262085,0.2688927613241672,0.2757167338523985,0.21489038435455138,0.40050817675643513,0.2917416611002501,0.3878436809246362,0.3665615729750012,0.3799878721501113,0.4114412009762378,0.6301246805884304,0.8086882205169004,0
0.573551844054777,0.33306371302513255,0.37110126153517026,0.29109253491608417,0.3872054506456969,0.3929052352157064,0.420765574918453,0.3536718429945048,0.17419894669341116,0.6854674491067937,0.3790019323094671,0.8585790137273419,0.7248894668153875,0
0.6454888715960182,0.5886175599905215,0.7216477160511395,0.4194262772962451,0.42074790089213243,0.4461217858252369,0.4853912767861519,0.19352426614481966,0.5018799158585157,0.688674308085795,0.6111606694396146,0.3902020287811268,0.5974304761173923,0
0.5887634511887222,0.6281660929702509,0.5874542730415171,0.6496399975273488,0.6699096152033659,0.5806882964122675,0.5889178230034898,0.5645728748739542,0.6404715221318121,0.6645685758600711,0.8053974916066293,0.3154774625267144,0.3537390562920457,1
0.42209631736624925,0.30836252385900104,0.5257471918810948,0.4105148581979786,0.34735309881680354,0.33000706656612006,0.3414930537869794,0.2321431546100792,0.4154688965125135,0.5447440531837778,0.4351901698165111,0.3665433657673299,0.7827969134618982,0
0.6352386058423678,0.45604779068990786,0.4783510915311963,0.3407485713301412,0.5679497389741467,0.2969195108438709,0.5193262271265044,0.5577428607494803,0.4033414497101943,0.5993531481697038,0.5634660712610864,0.8196629494975634,0.7136207375396966,0
0.3950165472518801,0.5076212978658673,0.4461186858125402,0.4484008712011391,0.5777274806731154,0.4252795866319418,0.36597403122690914,0.39670053154696083,0.4097843903864764,0.34098826353715134,0.7308056211175115,0.9267466067835776,0.7591194573387595,1
0.6317901237211182,0.3284302589131637,0.48422128736349374,0.2276997750827805,0.45277867045381504,0.2663227674283632,0.5045589254794773,0.26218959572859113,0.2004045155130924,0.4355794082393518,0.4391693556741778,0.8793720533506126,0.552087610461439,0
0.48751681511616524,0.3100501243488588,0.23253806132260113,0.1481713706166615,0.06969685822952576,0.20468494648175084,0.3043717208317836,0.2758175574991729,0.13763333420089177,0.5187813967282908,0.1707886675931299,0.8808505398395163,0.8014464742749385,0
0.3342463294007725,0.3112022349027973,0.29062131257645685,0.1669991440669229,0.25624780396405084,0.4202439271693485,0.41660072986128704,0.3268475206499218,0.14742389370672135,0.24982434552332233,0.3454114921156347,0.9077687597475602,0.7183321062283269,0
0.4522616899854207,0.3299236440215179,0.46790889359572796,0.47005101243662156,0.4074515419311014,0.4294759532661207,0.4552978090673827,0.383080171064409,0.257747376385965,0.4538333803788762,0.4181785037511346,0.6413037368569554,0.2733004010701776,0
0.2645429129881688,0.5367238987802939,0.5361245029102737,0.5830220018123298,0.6640372657753414,0.3689966615101682,0.3832134637829595,0.3011019123507657,0.5524395782510406,0.45822640749024046,0.7506781795427608,0.4237727743767789,0.4108411926404586,1
0.4302487768590707,0.25611166290197723,0.4162420661002672,0.4215500226896217,0.19716504257555603,0.10455307257442048,0.43296355187588653,0.4767584761203806,0.2625051959034639,0.33701273287984895,0.3825018572836027,0.8968675966153118,0.7290688940570367,0
0.40231690080660487,0.30942099310594845,0.5768760819096571,0.4099705029129398,0.43115151951440794,0.45149807802560105,0.46615293413534403,0.28356991723537517,0.28376628878506854,0.3316638878586533,0.5784932204360638,0.764375846315108,0.3485357881735136,1
0.2951586466418717,0.5526693911597665,0.2858247260455734,0.3588666465656579,0.3518922623545979,0.3235605770834716,0.32015456939672127,0.2682183829065419,0.41754750063829155,0.521210256371015,0.4449326676148716,0.6470889514993415,0.6920240095257149,0
0.6222920545389727,0.5893303297442674,0.6446164526769198,0.5487097164008529,0.6282878036864671,0.4106512115680034,0.5628319082343061,0.38292117619536814,0.5274886079610727,0.6148609565981923,0.7499195483925274,0.4957182213104132,0.4984026225414973,1
0.4196874046929766,0.49596149047935345,0.4965600908196748,0.35667226599717045,0.3618778212313958,0.41705716064266835,0.4467562101419774,0.4036370717104276,0.45303581854747343,0.48181865712169436,0.5636695544709356,0.4915985835733643,0.6788424294496144,0
0.49040499070011007,0.3684359271108031,0.35496139033961127,0.13948713714202793,0.23782743608487056,0.2213947913415908,0.3648390986197601,0.12082576284922511,0.22095758816094183,0.3202886403779267,0.2130653159497388,0.7562893084945717,0.7477471654886241,0
0.45886613162439005,0.3468762633721429,0.3614579347908949,0.384901309781474,0.25008333263586374,0.5001019265515946,0.3581031077765283,0.28817844539964843,0.5626537446295939,0.47941974023459233,0.5729584012011973,0.4229742462880398,0.534370942960521,0
0.45742429010021,0.2696810185151708,0.3002794691784759,0.27629944665379763,0.3428938002360632,0.13532569882644152,0.4226187687825078,0.36681945400908444,0.323943116104343,0.4365321178779583,0.303698791575386,0.7000801556652777,0.4835203215739608,0
0.6044776228386082,0.5448688057440892,0.48017257934635016,0.501800862941336,0.7423656128081189,0.6519175648884973,0.5560826550352614,0.4611158362600114,0.4836751319679134,0.4920593524009582,0.8395246526358153,0.5781446491426101,0.5638604175969659,1
0.3502284912219309,0.29149809162289464,0.501510300770408,0.3980891704387134,0.4016017875258385,0.2991978411101815,0.2769123333106762,0.30597298835070713,0.2860215807465562,0.5372330846015603,0.4833157316202621,0.8780724405502532,0.5738191604486143,0
0.4538944610235932,0.5213818972494977,0.49432341927729884,0.49263739676418744,0.5178190312313697,0.49977241016073404,0.45581857307076235,0.46327005073494176,0.568818194118479,0.5398419229566834,0.7266537412118049,0.5020664107722579,0.493687482162911,1
0.22990173621876636,0.5871493270838317,0.45756544699720453,0.3344776828992796,0.7102417223802203,0.5292392665626618,0.4842609520524497,0.44334507176276006,0.8230972651727081,0.4761603040800343,0.8513087524571499,0.3448425192407252,0.827250775904991,1
0.42093735080181727,0.2619044171668665,0.4775067677574138,0.33718702512213605,0.5313242064489411,0.595099595452348,0.40762834779669554,0.4381679542892474,0.24390188475876245,0.5358474435379256,0.549847278154765,0.894189540813138,0.6575106645007728,0
0.4613464558378016,0.2281265814817075,0.48374379685395175,0.25154241227380214,0.2334447017961433,0.10484887161330975,0.34439849443447823,0.1714939318130387,0.4597876972527528,0.4716473449222581,0.2148591590781917,0.4631272431560814,0.8023570092656973,0
0.26885088206616387,0.2902337983261791,0.3619778874425988,0.3142216835422407,0.2544563628019536,0.2892497579592793,0.3482440967976415,0.2774178780028423,0.33137913397266106,0.5377166305493116,0.3175728250400987,0.721985833255281,0.61995390105559,0
0.4529992864077619,0.41754341279578766,0.5303616413685373,0.4862682123375092,0.6339117600505615,0.4345721676087782,0.37781691147614627,0.32316131122804925,0.41605964961299485,0.4138817869937198,0.6857395540152904,0.83106515159757,0.571230745329643,0
0.6639390033828672,0.5492253602598849,0.6871600108570564,0.5029714789930642,0.6164964122048416,0.44349679184686275,0.5169123709006602,0.5208592746087861,0.732205742283284,0.4969250421375274,0.7783994170476023,0.2922927527092859,0.3734735045929322,1
0.2933505463093906,0.3759026274508031,0.26619305838798096,0.4506844599442,0.36131521820111684,0.5356790078413372,0.2413113090185728,0.3528116799468557,0.3492088892738434,0.4130610973139968,0.4025919596353673,0.3821059942538143,0.4558524960339266,0
0.26656201852406913,0.33479904593110565,0.5410229666760135,0.5149327798762181,0.5131733859194747,0.2555098660128295,0.32297411960883954,0.23267760637533155,0.3260316860294832,0.3642285310578493,0.5863445303477177,0.8488093814065337,0.4104356844479625,0
0.3207783064755141,0.13089772853670195,0.2768233099709334,0.00442406884492913,0.35229276957307,0.05800927273070622,0.2122128472265878,0.2991868733973285,0.23563132011267557,0.4319739809953212,0.1977967879386651,0.6656342482939057,0.8559154991440329,0
0.23354049331915627,0.12034595645884706,0.18982073803439417,0.0,0.0,0.12076314071826458,0.17234764290010404,0.18676999922601312,0.020277464983318255,0.21541187950007928,0.094274953573607,0.794903731546132,0.8718935032806544,0
